review_id,text,sentiment,rating,product_id,product_category,verified_purchase,helpful_votes,review_date
REV000727,It works. acceptable but meets basic needs.,neutral,3,PROD015,Sports & Outdoors,True,25,2025-07-14
REV000287,"Love it! brilliant purchase, will buy again.",positive,4,PROD030,Pet Supplies,False,36,2025-10-17
REV000749,Acceptable quality. okay overall.,neutral,3,PROD045,Tools & Home Improvement,True,0,2025-11-07
REV000704,It's okay. Does what it's supposed to do.,neutral,3,PROD068,Clothing,False,31,2025-07-04
REV000843,It works. satisfactory but meets basic needs.,neutral,3,PROD061,Pet Supplies,True,15,2025-12-09
REV000312,Amazing thing! Works perfectly.,positive,4,PROD061,Clothing,True,4,2025-11-30
REV000575,Perfect! Exactly what I needed. awesome!,positive,4,PROD077,Electronics,True,5,2025-08-18
REV000430,Perfect! Exactly what I needed. excellent!,positive,5,PROD027,Books,True,22,2025-04-25
REV000881,Poor quality. poor and disappointing.,negative,2,PROD012,Home & Kitchen,False,11,2025-05-11
REV000533,Fantastic! Would definitely recommend this appliance.,positive,4,PROD072,Electronics,True,42,2025-06-10
REV000060,This product is outstanding! Highly recommend it.,positive,4,PROD079,Home & Kitchen,False,26,2025-11-02
REV000777,Average appliance. Nothing special.,neutral,3,PROD060,Sports & Outdoors,False,49,2025-06-11
REV000867,Complete waste. useless and unreliable.,negative,1,PROD032,Toys & Games,False,37,2025-04-07
REV000849,Acceptable quality. adequate overall.,neutral,3,PROD071,Sports & Outdoors,False,15,2025-10-08
REV000728,"Not bad, not great. Just average.",neutral,3,PROD023,Health & Household,True,29,2025-01-30
REV000822,It's fine. basic for the price.,neutral,3,PROD091,Home & Kitchen,True,38,2025-02-19
REV000169,Best item I've ever bought. wonderful!,positive,5,PROD001,Health & Household,False,11,2025-02-19
REV000412,"Love it! wonderful purchase, will buy again.",positive,5,PROD024,Clothing,False,28,2025-03-01
REV000323,Outstanding! The gadget is excellent.,positive,5,PROD053,Beauty & Personal Care,True,46,2025-09-27
REV000347,Fantastic! Would definitely recommend this tool.,positive,5,PROD046,Health & Household,True,43,2025-12-11
REV000087,Great device! Very splendid and reliable.,positive,5,PROD089,Health & Household,False,28,2024-12-23
REV000072,impressive quality! Exceeded my expectations.,positive,4,PROD018,Health & Household,True,3,2025-04-27
REV000530,Perfect! Exactly what I needed. splendid!,positive,5,PROD071,Toys & Games,True,50,2025-12-12
REV000011,Best device I've ever bought. amazing!,positive,5,PROD073,Toys & Games,True,41,2025-08-27
REV000150,Perfect! Exactly what I needed. impressive!,positive,5,PROD008,Health & Household,False,27,2025-12-01
REV000454,Best appliance I've ever bought. terrific!,positive,5,PROD090,Home & Kitchen,True,8,2025-05-17
REV000031,This product is perfect! Highly recommend it.,positive,5,PROD001,Beauty & Personal Care,False,50,2025-08-04
REV000623,It's okay. Does what it's supposed to do.,neutral,3,PROD085,Clothing,True,13,2025-03-10
REV000529,"Love it! excellent purchase, will buy again.",positive,5,PROD042,Pet Supplies,True,49,2025-10-31
REV000470,Outstanding! The product is remarkable.,positive,5,PROD075,Pet Supplies,True,21,2025-12-15
REV000420,"Excellent thing, awesome value for money.",positive,5,PROD004,Toys & Games,True,36,2025-03-21
REV000424,wonderful quality! Exceeded my expectations.,positive,5,PROD076,Home & Kitchen,False,19,2025-05-29
REV000440,Perfect! Exactly what I needed. awesome!,positive,5,PROD012,Tools & Home Improvement,False,11,2025-06-22
REV000613,Fair tool. ordinary performance.,neutral,3,PROD063,Clothing,False,35,2025-10-01
REV000234,Best item I've ever bought. great!,positive,5,PROD089,Electronics,True,28,2025-07-15
REV000432,"Excellent equipment, brilliant value for money.",positive,5,PROD013,Health & Household,True,10,2025-08-03
REV000543,Fantastic! Would definitely recommend this gadget.,positive,5,PROD098,Health & Household,False,25,2025-11-18
REV000156,amazing quality! Exceeded my expectations.,positive,5,PROD012,Beauty & Personal Care,True,47,2025-06-23
REV000607,Mediocre. The gadget is just moderate.,neutral,3,PROD024,Tools & Home Improvement,False,15,2025-05-01
REV000801,Works as described. passable but not amazing.,neutral,3,PROD097,Clothing,False,33,2025-01-24
REV000425,"Love it! remarkable purchase, will buy again.",positive,4,PROD082,Health & Household,False,11,2025-12-12
REV000382,This product is fantastic! Highly recommend it.,positive,4,PROD006,Electronics,False,32,2025-05-10
REV000273,Outstanding! The accessory is remarkable.,positive,5,PROD061,Tools & Home Improvement,True,48,2025-04-20
REV000088,Best equipment I've ever bought. outstanding!,positive,4,PROD089,Books,False,42,2025-10-08
REV000815,Works as described. ordinary but not amazing.,neutral,3,PROD002,Clothing,False,24,2025-11-27
REV000518,Great device! Very impressive and reliable.,positive,5,PROD026,Books,False,43,2025-06-09
REV000294,Great device! Very remarkable and reliable.,positive,4,PROD007,Clothing,False,43,2025-10-20
REV000865,"Disappointed. faulty quality, expected better.",negative,1,PROD082,Pet Supplies,True,36,2025-09-24
REV000770,Fair product. average performance.,neutral,3,PROD017,Electronics,False,43,2025-01-09
REV000252,Outstanding! The device is remarkable.,positive,4,PROD053,Tools & Home Improvement,False,47,2025-01-15
REV000007,This product is impressive! Highly recommend it.,positive,4,PROD099,Clothing,True,14,2025-02-04
REV000696,"Not bad, not great. Just passable.",neutral,3,PROD040,Health & Household,False,1,2025-06-02
REV000450,exceptional quality! Exceeded my expectations.,positive,4,PROD037,Tools & Home Improvement,False,26,2025-04-29
REV000755,Fair thing. decent performance.,neutral,3,PROD093,Toys & Games,True,13,2025-10-06
REV000126,Fantastic! Would definitely recommend this device.,positive,5,PROD064,Pet Supplies,True,14,2025-08-08
REV000142,Amazing appliance! Works perfectly.,positive,5,PROD031,Toys & Games,True,43,2025-06-21
REV000343,Perfect! Exactly what I needed. outstanding!,positive,5,PROD081,Sports & Outdoors,True,40,2025-11-16
REV000373,remarkable quality! Exceeded my expectations.,positive,5,PROD014,Toys & Games,False,19,2025-02-23
REV000953,Poor quality. broken and disappointing.,negative,2,PROD065,Clothing,False,42,2025-09-17
REV000102,"Love it! awesome purchase, will buy again.",positive,4,PROD019,Home & Kitchen,True,10,2025-05-21
REV000511,Outstanding! The gadget is amazing.,positive,4,PROD079,Books,True,7,2025-07-04
REV000519,"Love it! brilliant purchase, will buy again.",positive,4,PROD089,Toys & Games,True,48,2025-06-13
REV000453,Perfect! Exactly what I needed. awesome!,positive,4,PROD048,Electronics,False,50,2025-05-19
REV000300,This product is exceptional! Highly recommend it.,positive,5,PROD095,Sports & Outdoors,True,16,2025-09-24
REV000868,Terrible experience. flimsy product quality.,negative,1,PROD054,Electronics,True,30,2025-08-30
REV000371,"Love it! exceptional purchase, will buy again.",positive,4,PROD067,Health & Household,True,0,2025-12-06
REV000211,Outstanding! The appliance is remarkable.,positive,5,PROD050,Toys & Games,True,31,2025-12-04
REV000121,"Love it! amazing purchase, will buy again.",positive,5,PROD034,Toys & Games,False,41,2025-01-25
REV000172,Best equipment I've ever bought. amazing!,positive,5,PROD003,Toys & Games,True,39,2025-08-07
REV000108,Perfect! Exactly what I needed. fantastic!,positive,5,PROD098,Tools & Home Improvement,True,29,2025-01-29
REV000967,Very disappointing. Returned it immediately.,negative,2,PROD041,Tools & Home Improvement,False,30,2025-11-29
REV000043,Best product I've ever bought. excellent!,positive,5,PROD043,Sports & Outdoors,False,10,2025-07-29
REV000651,It's fine. adequate for the price.,neutral,3,PROD012,Pet Supplies,False,48,2025-10-31
REV000105,outstanding quality! Exceeded my expectations.,positive,4,PROD076,Electronics,False,36,2025-01-04
REV000625,Fair item. tolerable performance.,neutral,3,PROD014,Clothing,True,5,2025-11-15
REV000626,Acceptable quality. decent overall.,neutral,3,PROD032,Clothing,False,40,2025-02-17
REV000823,Acceptable quality. satisfactory overall.,neutral,3,PROD024,Home & Kitchen,True,16,2025-05-14
REV000114,Outstanding! The appliance is terrific.,positive,5,PROD061,Books,False,35,2025-02-27
REV000469,"Love it! remarkable purchase, will buy again.",positive,5,PROD084,Health & Household,False,16,2025-07-17
REV000905,Poor quality. broken and disappointing.,negative,2,PROD054,Sports & Outdoors,False,44,2025-11-10
REV000052,"Excellent tool, remarkable value for money.",positive,5,PROD056,Pet Supplies,True,24,2025-10-06
REV000107,Perfect! Exactly what I needed. wonderful!,positive,4,PROD043,Toys & Games,True,10,2025-06-01
REV000946,"Disappointed. awful quality, expected better.",negative,1,PROD022,Electronics,False,2,2025-08-07
REV000528,Best gadget I've ever bought. brilliant!,positive,5,PROD017,Sports & Outdoors,False,0,2025-06-02
REV000155,"Excellent tool, superb value for money.",positive,4,PROD086,Clothing,False,9,2025-12-01
REV000274,Great accessory! Very great and reliable.,positive,4,PROD091,Toys & Games,True,36,2025-02-10
REV000668,Decent device. Could be better.,neutral,3,PROD067,Home & Kitchen,True,46,2025-04-12
REV000048,"Love it! splendid purchase, will buy again.",positive,5,PROD049,Electronics,False,14,2025-03-27
REV000863,Awful tool. Not worth it at all.,negative,2,PROD035,Books,False,8,2024-12-31
REV000349,perfect quality! Exceeded my expectations.,positive,5,PROD089,Sports & Outdoors,False,26,2025-10-16
REV000265,"Love it! terrific purchase, will buy again.",positive,5,PROD060,Clothing,True,7,2025-06-02
REV000805,Decent purchase. Could be better.,neutral,3,PROD005,Pet Supplies,False,46,2025-09-29
REV000930,Worst product ever. horrible experience.,negative,2,PROD087,Health & Household,True,25,2025-07-27
REV000576,Fantastic! Would definitely recommend this product.,positive,4,PROD100,Beauty & Personal Care,False,23,2025-01-06
REV000952,Terrible experience. disappointing product quality.,negative,1,PROD009,Pet Supplies,False,27,2025-04-01
REV000233,Perfect! Exactly what I needed. awesome!,positive,4,PROD038,Clothing,False,15,2025-11-30
REV000633,It works. tolerable but meets basic needs.,neutral,3,PROD039,Electronics,False,18,2025-10-16
REV000856,"Disappointed. terrible quality, expected better.",negative,1,PROD015,Sports & Outdoors,False,31,2025-03-15
REV000441,"Excellent appliance, perfect value for money.",positive,5,PROD006,Clothing,False,29,2025-04-28
REV000346,Perfect! Exactly what I needed. amazing!,positive,4,PROD086,Health & Household,False,38,2025-07-01
REV000721,Mediocre. The equipment is just passable.,neutral,3,PROD093,Toys & Games,False,39,2025-10-03
REV000033,This product is exceptional! Highly recommend it.,positive,4,PROD008,Toys & Games,True,3,2025-10-10
REV000858,Terrible product. awful waste of money.,negative,2,PROD069,Sports & Outdoors,True,50,2024-12-29
REV000179,Fantastic! Would definitely recommend this tool.,positive,5,PROD065,Home & Kitchen,False,29,2025-08-03
REV000163,remarkable quality! Exceeded my expectations.,positive,4,PROD028,Beauty & Personal Care,False,29,2025-06-07
REV000366,"Excellent gadget, terrific value for money.",positive,5,PROD044,Tools & Home Improvement,True,36,2025-08-20
REV000268,superb quality! Exceeded my expectations.,positive,5,PROD024,Sports & Outdoors,False,20,2025-04-21
REV000939,Poor quality. subpar and disappointing.,negative,2,PROD041,Beauty & Personal Care,False,29,2025-01-02
REV000820,Average item. Nothing special.,neutral,3,PROD088,Health & Household,False,14,2025-05-09
REV000879,"Disappointed. terrible quality, expected better.",negative,2,PROD048,Toys & Games,False,31,2025-08-28
REV000571,Best device I've ever bought. amazing!,positive,4,PROD058,Pet Supplies,False,30,2025-03-12
REV000784,Average appliance. Nothing special.,neutral,3,PROD023,Clothing,False,4,2025-10-17
REV000241,Best product I've ever bought. brilliant!,positive,5,PROD014,Beauty & Personal Care,True,16,2025-06-20
REV000804,It's okay. Does what it's supposed to do.,neutral,3,PROD066,Health & Household,False,26,2025-06-13
REV000506,Perfect! Exactly what I needed. great!,positive,4,PROD016,Health & Household,True,6,2025-07-09
REV000851,Horrible! The product is awful.,negative,1,PROD001,Sports & Outdoors,True,45,2025-11-13
REV000104,Perfect! Exactly what I needed. amazing!,positive,5,PROD006,Beauty & Personal Care,False,38,2025-04-22
REV000504,"Excellent tool, outstanding value for money.",positive,5,PROD036,Electronics,True,35,2025-11-09
REV000621,"Not bad, not great. Just satisfactory.",neutral,3,PROD091,Clothing,False,17,2025-07-30
REV000161,Fantastic! Would definitely recommend this gadget.,positive,4,PROD004,Sports & Outdoors,False,44,2025-05-22
REV000933,Horrible! The thing is bad.,negative,2,PROD076,Clothing,False,22,2025-08-15
REV000178,"Excellent appliance, perfect value for money.",positive,5,PROD009,Health & Household,False,40,2025-05-19
REV000989,"Do not buy! defective product, broke quickly.",negative,2,PROD044,Health & Household,True,5,2025-05-26
REV000495,"Excellent item, superb value for money.",positive,5,PROD013,Electronics,True,8,2025-11-19
REV000774,It works. acceptable but meets basic needs.,neutral,3,PROD040,Health & Household,False,14,2025-04-08
REV000983,Terrible experience. poor product quality.,negative,1,PROD094,Books,False,11,2025-07-12
REV000213,Great tool! Very fantastic and reliable.,positive,4,PROD014,Home & Kitchen,False,42,2025-05-15
REV000637,Fair gadget. tolerable performance.,neutral,3,PROD053,Books,True,11,2025-02-22
REV000800,Mediocre. The tool is just average.,neutral,3,PROD015,Pet Supplies,False,44,2025-01-24
REV000484,"Excellent appliance, awesome value for money.",positive,4,PROD046,Books,True,25,2024-12-24
REV000369,"Excellent item, fantastic value for money.",positive,4,PROD048,Sports & Outdoors,True,25,2025-10-31
REV000669,Fair device. standard performance.,neutral,3,PROD025,Tools & Home Improvement,True,36,2025-10-31
REV000959,Complete waste. poor and unreliable.,negative,1,PROD020,Books,True,15,2025-05-22
REV000846,Mediocre. The thing is just tolerable.,neutral,3,PROD029,Home & Kitchen,True,27,2025-06-05
REV000400,"Excellent item, great value for money.",positive,5,PROD075,Home & Kitchen,True,40,2025-07-04
REV000301,Best device I've ever bought. perfect!,positive,5,PROD043,Books,False,36,2025-04-19
REV000940,"Do not buy! defective product, broke quickly.",negative,1,PROD091,Sports & Outdoors,False,27,2025-02-21
REV000895,Terrible experience. defective product quality.,negative,1,PROD099,Clothing,True,1,2025-01-26
REV000673,"Not bad, not great. Just standard.",neutral,3,PROD093,Toys & Games,True,36,2025-09-20
REV000807,Mediocre. The gadget is just okay.,neutral,3,PROD063,Home & Kitchen,True,32,2025-01-23
REV000348,Fantastic! Would definitely recommend this item.,positive,5,PROD087,Sports & Outdoors,False,7,2025-04-16
REV000842,Works as described. passable but not amazing.,neutral,3,PROD030,Home & Kitchen,True,47,2025-02-25
REV000225,Perfect! Exactly what I needed. splendid!,positive,5,PROD017,Pet Supplies,True,4,2025-05-22
REV000520,Fantastic! Would definitely recommend this equipment.,positive,5,PROD087,Tools & Home Improvement,False,27,2024-12-21
REV000729,Decent purchase. Could be better.,neutral,3,PROD092,Home & Kitchen,True,7,2025-12-11
REV000449,Fantastic! Would definitely recommend this accessory.,positive,4,PROD054,Home & Kitchen,False,9,2025-02-28
REV000353,Outstanding! The appliance is remarkable.,positive,5,PROD063,Sports & Outdoors,True,36,2024-12-30
REV000481,"Excellent accessory, splendid value for money.",positive,4,PROD025,Electronics,True,40,2025-04-21
REV000197,Perfect! Exactly what I needed. awesome!,positive,4,PROD004,Beauty & Personal Care,True,25,2025-08-29
REV000295,outstanding quality! Exceeded my expectations.,positive,4,PROD093,Tools & Home Improvement,True,30,2025-03-31
REV000166,Outstanding! The device is fantastic.,positive,5,PROD097,Tools & Home Improvement,True,22,2025-07-23
REV000964,Horrible! The item is flimsy.,negative,2,PROD031,Pet Supplies,True,49,2025-05-24
REV000778,Mediocre. The purchase is just basic.,neutral,3,PROD066,Home & Kitchen,False,45,2025-02-07
REV000460,"Love it! terrific purchase, will buy again.",positive,5,PROD076,Tools & Home Improvement,False,22,2025-03-08
REV000356,Great product! Very terrific and reliable.,positive,5,PROD098,Health & Household,True,27,2025-02-05
REV000662,Fair item. satisfactory performance.,neutral,3,PROD006,Sports & Outdoors,True,2,2025-03-28
REV001000,Horrible! The gadget is inferior.,negative,2,PROD077,Electronics,False,2,2025-11-15
REV000507,This product is brilliant! Highly recommend it.,positive,5,PROD001,Home & Kitchen,False,32,2025-09-28
REV000767,Decent purchase. Could be better.,neutral,3,PROD036,Home & Kitchen,True,39,2025-09-27
REV000485,Amazing purchase! Works perfectly.,positive,4,PROD028,Electronics,True,7,2025-06-20
REV000428,"Love it! exceptional purchase, will buy again.",positive,4,PROD079,Books,True,31,2025-02-25
REV000906,Terrible gadget. awful waste of money.,negative,1,PROD064,Home & Kitchen,False,37,2025-08-18
REV000927,Horrible! The accessory is awful.,negative,1,PROD018,Health & Household,False,45,2025-05-11
REV000066,Best tool I've ever bought. wonderful!,positive,4,PROD070,Home & Kitchen,True,9,2025-04-12
REV000567,Amazing purchase! Works perfectly.,positive,5,PROD021,Toys & Games,True,42,2025-04-11
REV000324,Fantastic! Would definitely recommend this purchase.,positive,4,PROD088,Beauty & Personal Care,True,8,2025-05-01
REV000591,brilliant quality! Exceeded my expectations.,positive,4,PROD093,Tools & Home Improvement,False,22,2025-05-05
REV000769,Decent device. Could be better.,neutral,3,PROD022,Home & Kitchen,False,39,2025-06-06
REV000020,Perfect! Exactly what I needed. terrific!,positive,4,PROD098,Tools & Home Improvement,True,8,2025-11-17
REV000541,Outstanding! The product is wonderful.,positive,5,PROD050,Home & Kitchen,True,41,2025-10-27
REV000063,Perfect! Exactly what I needed. impressive!,positive,4,PROD072,Pet Supplies,False,48,2025-07-29
REV000238,Fantastic! Would definitely recommend this device.,positive,5,PROD021,Toys & Games,False,12,2025-03-06
REV000737,Mediocre. The device is just okay.,neutral,3,PROD071,Clothing,True,3,2025-03-19
REV000695,Average product. Nothing special.,neutral,3,PROD032,Pet Supplies,True,18,2024-12-22
REV000627,Works as described. ordinary but not amazing.,neutral,3,PROD004,Electronics,False,20,2025-08-15
REV000606,It's okay. Does what it's supposed to do.,neutral,3,PROD049,Pet Supplies,True,20,2025-06-18
REV000875,Poor quality. faulty and disappointing.,negative,1,PROD095,Electronics,False,3,2025-02-09
REV000498,"Love it! amazing purchase, will buy again.",positive,5,PROD090,Electronics,True,6,2025-07-16
REV000410,Amazing appliance! Works perfectly.,positive,4,PROD017,Home & Kitchen,False,7,2025-01-05
REV000500,"Love it! great purchase, will buy again.",positive,4,PROD015,Beauty & Personal Care,False,2,2025-01-16
REV000038,Perfect! Exactly what I needed. exceptional!,positive,4,PROD013,Home & Kitchen,True,32,2025-04-29
REV000896,Poor quality. defective and disappointing.,negative,2,PROD025,Health & Household,False,38,2025-10-20
REV000568,"Excellent item, remarkable value for money.",positive,5,PROD062,Health & Household,False,13,2025-10-13
REV000611,It's fine. ordinary for the price.,neutral,3,PROD049,Books,True,47,2025-03-01
REV000593,Great accessory! Very amazing and reliable.,positive,5,PROD010,Tools & Home Improvement,False,21,2025-02-12
REV000902,Terrible experience. worthless product quality.,negative,2,PROD026,Sports & Outdoors,False,18,2025-09-24
REV000426,Amazing thing! Works perfectly.,positive,5,PROD023,Beauty & Personal Care,False,46,2025-12-02
REV000948,Complete waste. faulty and unreliable.,negative,2,PROD042,Pet Supplies,True,31,2025-02-04
REV000904,Terrible product. worthless waste of money.,negative,1,PROD020,Clothing,False,40,2025-11-05
REV000915,Poor quality. cheap and disappointing.,negative,1,PROD003,Health & Household,False,19,2025-12-03
REV000106,Perfect! Exactly what I needed. brilliant!,positive,4,PROD036,Sports & Outdoors,False,40,2025-08-23
REV000009,exceptional quality! Exceeded my expectations.,positive,5,PROD069,Books,True,29,2025-06-27
REV000342,"Love it! awesome purchase, will buy again.",positive,4,PROD067,Sports & Outdoors,True,21,2025-09-27
REV000053,Best equipment I've ever bought. excellent!,positive,4,PROD001,Tools & Home Improvement,True,23,2025-07-23
REV000402,Outstanding! The tool is remarkable.,positive,5,PROD041,Health & Household,False,14,2025-01-22
REV000584,Perfect! Exactly what I needed. splendid!,positive,4,PROD013,Books,False,50,2025-06-06
REV000302,Great tool! Very impressive and reliable.,positive,5,PROD033,Health & Household,False,29,2025-03-11
REV000207,Great purchase! Very wonderful and reliable.,positive,5,PROD100,Health & Household,False,40,2025-03-18
REV000249,Fantastic! Would definitely recommend this product.,positive,5,PROD077,Health & Household,False,41,2025-10-07
REV000861,Complete waste. flimsy and unreliable.,negative,1,PROD010,Health & Household,False,3,2025-07-26
REV000837,It's fine. decent for the price.,neutral,3,PROD014,Toys & Games,False,5,2025-11-03
REV000021,Great gadget! Very perfect and reliable.,positive,5,PROD068,Pet Supplies,False,13,2025-09-17
REV000483,Best appliance I've ever bought. fantastic!,positive,4,PROD094,Tools & Home Improvement,False,27,2025-12-01
REV000497,superb quality! Exceeded my expectations.,positive,4,PROD059,Clothing,False,44,2025-08-16
REV000456,Perfect! Exactly what I needed. splendid!,positive,5,PROD048,Electronics,True,4,2025-05-23
REV000720,Mediocre. The tool is just average.,neutral,3,PROD059,Books,False,25,2025-01-05
REV000757,Acceptable quality. satisfactory overall.,neutral,3,PROD022,Pet Supplies,False,11,2025-10-15
REV000157,Great thing! Very excellent and reliable.,positive,4,PROD072,Tools & Home Improvement,False,42,2025-02-15
REV000171,Outstanding! The appliance is excellent.,positive,4,PROD010,Toys & Games,False,36,2025-07-10
REV000991,Complete waste. bad and unreliable.,negative,2,PROD079,Clothing,False,27,2025-03-09
REV000023,wonderful quality! Exceeded my expectations.,positive,4,PROD076,Tools & Home Improvement,True,37,2025-04-06
REV000921,Terrible experience. flimsy product quality.,negative,1,PROD024,Toys & Games,True,5,2025-02-27
REV000486,Outstanding! The gadget is awesome.,positive,4,PROD099,Tools & Home Improvement,True,38,2025-01-08
REV000152,"Love it! fantastic purchase, will buy again.",positive,4,PROD082,Pet Supplies,False,24,2025-10-16
REV000909,Worst product ever. horrible experience.,negative,1,PROD035,Toys & Games,False,40,2025-06-15
REV000309,"Excellent appliance, superb value for money.",positive,4,PROD073,Books,True,19,2025-11-30
REV000089,Perfect! Exactly what I needed. brilliant!,positive,5,PROD045,Beauty & Personal Care,False,22,2025-12-09
REV000968,"Disappointed. flimsy quality, expected better.",negative,1,PROD047,Health & Household,False,19,2024-12-25
REV000552,Fantastic! Would definitely recommend this tool.,positive,4,PROD041,Beauty & Personal Care,True,0,2025-05-24
REV000642,Decent appliance. Could be better.,neutral,3,PROD048,Health & Household,True,21,2025-01-25
REV000447,Amazing purchase! Works perfectly.,positive,5,PROD077,Clothing,False,46,2025-01-18
REV000248,Fantastic! Would definitely recommend this appliance.,positive,5,PROD003,Toys & Games,False,43,2025-02-09
REV000666,It's okay. Does what it's supposed to do.,neutral,3,PROD096,Beauty & Personal Care,False,50,2025-12-12
REV000149,Great item! Very exceptional and reliable.,positive,5,PROD058,Tools & Home Improvement,True,39,2025-01-06
REV000665,Average device. Nothing special.,neutral,3,PROD084,Health & Household,True,29,2025-11-07
REV000493,"Love it! amazing purchase, will buy again.",positive,5,PROD010,Home & Kitchen,False,41,2025-04-12
REV000215,Fantastic! Would definitely recommend this gadget.,positive,5,PROD082,Electronics,True,42,2025-11-06
REV000028,outstanding quality! Exceeded my expectations.,positive,5,PROD025,Tools & Home Improvement,False,8,2025-07-19
REV000193,Great gadget! Very outstanding and reliable.,positive,4,PROD061,Books,False,43,2025-10-03
REV000713,"Not bad, not great. Just sufficient.",neutral,3,PROD053,Clothing,False,47,2025-11-06
REV000857,Terrible tool. terrible waste of money.,negative,1,PROD037,Books,False,16,2025-06-04
REV000115,Amazing thing! Works perfectly.,positive,5,PROD066,Sports & Outdoors,True,17,2025-07-15
REV000196,Best purchase I've ever bought. amazing!,positive,4,PROD035,Health & Household,True,27,2025-01-30
REV000015,Great accessory! Very fantastic and reliable.,positive,5,PROD002,Home & Kitchen,False,49,2025-11-08
REV000139,"Love it! excellent purchase, will buy again.",positive,4,PROD039,Health & Household,True,6,2025-04-14
REV000129,Perfect! Exactly what I needed. amazing!,positive,5,PROD049,Pet Supplies,False,36,2025-05-15
REV000090,Best gadget I've ever bought. fantastic!,positive,5,PROD030,Home & Kitchen,True,20,2025-02-14
REV000310,This product is amazing! Highly recommend it.,positive,4,PROD049,Beauty & Personal Care,False,3,2025-11-06
REV000992,Horrible! The purchase is worthless.,negative,2,PROD072,Health & Household,True,12,2025-03-01
REV000692,Acceptable quality. standard overall.,neutral,3,PROD045,Books,False,22,2025-10-15
REV000707,Decent purchase. Could be better.,neutral,3,PROD044,Beauty & Personal Care,True,5,2025-06-28
REV000824,It works. satisfactory but meets basic needs.,neutral,3,PROD082,Health & Household,False,49,2025-07-21
REV000708,Fair thing. satisfactory performance.,neutral,3,PROD081,Books,False,15,2025-10-04
REV000370,Amazing item! Works perfectly.,positive,5,PROD091,Home & Kitchen,True,13,2025-08-16
REV000632,Fair purchase. moderate performance.,neutral,3,PROD045,Clothing,False,34,2024-12-19
REV000634,It's fine. tolerable for the price.,neutral,3,PROD071,Toys & Games,True,26,2025-09-28
REV000311,"Love it! amazing purchase, will buy again.",positive,4,PROD056,Toys & Games,True,33,2025-01-05
REV000499,Fantastic! Would definitely recommend this appliance.,positive,5,PROD024,Pet Supplies,False,49,2025-06-16
REV000744,It's fine. basic for the price.,neutral,3,PROD014,Pet Supplies,True,30,2025-12-02
REV000976,"Do not buy! poor product, broke quickly.",negative,1,PROD092,Sports & Outdoors,False,50,2025-05-27
REV000763,It works. standard but meets basic needs.,neutral,3,PROD015,Electronics,False,2,2025-12-01
REV000674,It's fine. standard for the price.,neutral,3,PROD096,Clothing,False,28,2025-08-01
REV000415,Great product! Very splendid and reliable.,positive,4,PROD049,Toys & Games,False,34,2025-08-20
REV000709,Works as described. standard but not amazing.,neutral,3,PROD078,Toys & Games,False,34,2025-02-20
REV000472,Best appliance I've ever bought. amazing!,positive,4,PROD017,Clothing,True,43,2025-06-04
REV000489,Great thing! Very fantastic and reliable.,positive,4,PROD078,Sports & Outdoors,False,6,2025-09-02
REV000672,Works as described. ordinary but not amazing.,neutral,3,PROD057,Toys & Games,False,35,2025-05-30
REV000176,Amazing purchase! Works perfectly.,positive,4,PROD033,Books,True,38,2025-03-03
REV000014,"Love it! impressive purchase, will buy again.",positive,4,PROD088,Beauty & Personal Care,True,24,2025-06-28
REV000120,terrific quality! Exceeded my expectations.,positive,5,PROD013,Tools & Home Improvement,False,0,2025-02-26
REV000405,Best item I've ever bought. terrific!,positive,5,PROD012,Sports & Outdoors,False,45,2025-12-06
REV000006,Outstanding! The accessory is amazing.,positive,4,PROD038,Pet Supplies,False,36,2025-03-23
REV000019,"Excellent gadget, awesome value for money.",positive,4,PROD031,Electronics,True,36,2025-01-24
REV000548,Amazing purchase! Works perfectly.,positive,5,PROD086,Pet Supplies,True,48,2025-09-22
REV000916,"Do not buy! cheap product, broke quickly.",negative,2,PROD077,Tools & Home Improvement,False,11,2025-12-13
REV000109,Best item I've ever bought. wonderful!,positive,5,PROD099,Beauty & Personal Care,True,42,2025-09-18
REV000690,It works. standard but meets basic needs.,neutral,3,PROD026,Tools & Home Improvement,True,15,2025-01-20
REV000266,Perfect! Exactly what I needed. impressive!,positive,4,PROD092,Sports & Outdoors,True,47,2025-06-05
REV000619,Decent purchase. Could be better.,neutral,3,PROD022,Toys & Games,False,40,2025-10-24
REV000765,Decent thing. Could be better.,neutral,3,PROD098,Clothing,True,20,2025-03-27
REV000081,This product is terrific! Highly recommend it.,positive,5,PROD063,Home & Kitchen,False,23,2025-11-05
REV000190,brilliant quality! Exceeded my expectations.,positive,5,PROD095,Tools & Home Improvement,True,42,2025-06-05
REV000988,"Disappointed. subpar quality, expected better.",negative,2,PROD017,Tools & Home Improvement,True,37,2025-03-16
REV000192,Outstanding! The device is wonderful.,positive,4,PROD057,Pet Supplies,False,48,2025-08-01
REV000830,Average gadget. Nothing special.,neutral,3,PROD100,Health & Household,True,31,2025-03-01
REV000910,"Disappointed. bad quality, expected better.",negative,1,PROD082,Home & Kitchen,True,49,2025-11-01
REV000272,"Excellent device, exceptional value for money.",positive,5,PROD029,Sports & Outdoors,False,9,2025-08-04
REV000828,Average accessory. Nothing special.,neutral,3,PROD099,Beauty & Personal Care,True,39,2025-11-09
